"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"Census Tract 1233, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,428","389","(X)","108","(X)","393","(X)","278","9","538","(X)","309","89","360","222","2.07","2.88","","2,951","1,428","373","101","767","83","199","","1,055","523","413","0","25","94","1,236","646","387","48","104","51","","11","0","0","13","0","17","0","","0","0","","0","0","0","0","0","0","0","","710","111","16","356","124","103","","2,004","8","52","280","365","148","575","576","1,944","1,151","","2,225","74","","2,941","235","716","29","1,976","120","249","86","","2,939","2,386","553","539","288","251","195","56","14","","2,951","2,903","2,853","1,717","1,136","50","48","","48","9","39","","98","50","0","50","48","0","48","","48","0","39","9","0","0","0","","2,751","2,650","101","52","54","42","47","10","0","0","0","0","","2,951","102","9","10","14","10","193","99","8","691","7","9","432","212","0","14","99","0","17","45","16","0","76","66","19","0","18","0","","1,428","1,268","1,224"
"    Percent","","1,428","27.2%","(X)","7.6%","(X)","27.5%","(X)","19.5%","0.6%","37.7%","(X)","21.6%","6.2%","25.2%","15.5%","(X)","(X)","","2,951","48.4%","12.6%","3.4%","26.0%","2.8%","6.7%","","1,055","49.6%","39.1%","0.0%","2.4%","8.9%","1,236","52.3%","31.3%","3.9%","8.4%","4.1%","","11","0.0%","(X)","(X)","(X)","(X)","(X)","","0","-","","-","-","-","-","0","-","-","","710","15.6%","2.3%","50.1%","17.5%","14.5%","","2,004","0.4%","2.6%","14.0%","18.2%","7.4%","28.7%","28.7%","97.0%","57.4%","","2,225","3.3%","","2,941","8.0%","716","4.1%","1,976","6.1%","249","34.5%","","2,939","81.2%","18.8%","18.3%","9.8%","8.5%","6.6%","1.9%","0.5%","","2,951","98.4%","96.7%","58.2%","38.5%","1.7%","1.6%","","48","18.8%","81.3%","","98","50","0.0%","100.0%","48","0.0%","100.0%","","48","0.0%","81.3%","18.8%","0.0%","0.0%","0.0%","","2,751","96.3%","3.7%","1.9%","2.0%","1.5%","1.7%","0.4%","0.0%","0.0%","0.0%","0.0%","","2,951","3.5%","0.3%","0.3%","0.5%","0.3%","6.5%","3.4%","0.3%","23.4%","0.2%","0.3%","14.6%","7.2%","0.0%","0.5%","3.4%","0.0%","0.6%","1.5%","0.5%","0.0%","2.6%","2.2%","0.6%","0.0%","0.6%","0.0%","","1,428","88.8%","85.7%"
"Census Tract 1241, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,680","376","(X)","118","(X)","452","(X)","371","58","734","(X)","301","93","660","290","2.47","3.34","","4,155","1,680","341","119","1,592","312","111","","1,338","762","417","23","0","136","1,752","848","439","149","192","124","","70","70","97","58","0","130","0","","77","21","","0","0","21","0","21","10","21","","1,179","116","18","664","236","145","","2,541","134","517","650","639","134","354","113","1,890","467","","2,868","132","","4,190","762","1,322","148","2,519","434","349","180","","4,151","3,580","571","571","300","271","42","229","0","","4,190","4,097","4,097","2,819","1,278","0","93","","93","6","87","","93","0","0","0","93","10","83","","93","10","0","24","0","59","0","","3,841","3,661","180","88","143","88","19","0","0","0","18","0","","4,190","173","0","0","0","35","259","0","0","217","0","0","101","199","11","12","116","0","0","36","31","0","89","36","19","0","8","0","","1,680","1,227","1,208"
"    Percent","","1,680","22.4%","(X)","7.0%","(X)","26.9%","(X)","22.1%","3.5%","43.7%","(X)","17.9%","5.5%","39.3%","17.3%","(X)","(X)","","4,155","40.4%","8.2%","2.9%","38.3%","7.5%","2.7%","","1,338","57.0%","31.2%","1.7%","0.0%","10.2%","1,752","48.4%","25.1%","8.5%","11.0%","7.1%","","70","100.0%","(X)","(X)","(X)","(X)","(X)","","77","27.3%","","0.0%","0.0%","27.3%","0.0%","21","47.6%","100.0%","","1,179","9.8%","1.5%","56.3%","20.0%","12.3%","","2,541","5.3%","20.3%","25.6%","25.1%","5.3%","13.9%","4.4%","74.4%","18.4%","","2,868","4.6%","","4,190","18.2%","1,322","11.2%","2,519","17.2%","349","51.6%","","4,151","86.2%","13.8%","13.8%","7.2%","6.5%","1.0%","5.5%","0.0%","","4,190","97.8%","97.8%","67.3%","30.5%","0.0%","2.2%","","93","6.5%","93.5%","","93","0","-","-","93","10.8%","89.2%","","93","10.8%","0.0%","25.8%","0.0%","63.4%","0.0%","","3,841","95.3%","4.7%","2.3%","3.7%","2.3%","0.5%","0.0%","0.0%","0.0%","0.5%","0.0%","","4,190","4.1%","0.0%","0.0%","0.0%","0.8%","6.2%","0.0%","0.0%","5.2%","0.0%","0.0%","2.4%","4.7%","0.3%","0.3%","2.8%","0.0%","0.0%","0.9%","0.7%","0.0%","2.1%","0.9%","0.5%","0.0%","0.2%","0.0%","","1,680","73.0%","71.9%"
"Census Tract 1242, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,738","487","(X)","157","(X)","548","(X)","445","229","546","(X)","255","61","413","533","2.31","3.16","","4,013","1,738","329","154","1,069","427","296","","1,876","951","519","54","0","352","1,311","730","329","59","66","127","","106","94","127","114","0","254","24","","170","140","","84","30","26","0","140","126","31","","696","49","33","341","101","172","","2,762","71","235","664","784","122","554","332","2,456","886","","3,083","314","","4,055","343","1,001","0","2,502","250","552","93","","4,000","2,854","1,146","1,139","882","257","33","224","7","","4,084","3,916","3,916","2,812","1,104","0","168","","168","97","71","","168","0","0","0","168","27","141","","168","23","13","7","0","125","0","","3,601","3,303","298","103","236","76","0","0","49","14","13","13","","4,084","83","0","11","0","0","30","62","0","420","25","19","97","133","0","25","49","0","130","72","62","0","72","25","0","0","15","0","","1,738","1,574","1,479"
"    Percent","","1,738","28.0%","(X)","9.0%","(X)","31.5%","(X)","25.6%","13.2%","31.4%","(X)","14.7%","3.5%","23.8%","30.7%","(X)","(X)","","4,013","43.3%","8.2%","3.8%","26.6%","10.6%","7.4%","","1,876","50.7%","27.7%","2.9%","0.0%","18.8%","1,311","55.7%","25.1%","4.5%","5.0%","9.7%","","106","88.7%","(X)","(X)","(X)","(X)","(X)","","170","82.4%","","49.4%","17.6%","15.3%","0.0%","140","90.0%","22.1%","","696","7.0%","4.7%","49.0%","14.5%","24.7%","","2,762","2.6%","8.5%","24.0%","28.4%","4.4%","20.1%","12.0%","88.9%","32.1%","","3,083","10.2%","","4,055","8.5%","1,001","0.0%","2,502","10.0%","552","16.8%","","4,000","71.4%","28.7%","28.5%","22.1%","6.4%","0.8%","5.6%","0.2%","","4,084","95.9%","95.9%","68.9%","27.0%","0.0%","4.1%","","168","57.7%","42.3%","","168","0","-","-","168","16.1%","83.9%","","168","13.7%","7.7%","4.2%","0.0%","74.4%","0.0%","","3,601","91.7%","8.3%","2.9%","6.6%","2.1%","0.0%","0.0%","1.4%","0.4%","0.4%","0.4%","","4,084","2.0%","0.0%","0.3%","0.0%","0.0%","0.7%","1.5%","0.0%","10.3%","0.6%","0.5%","2.4%","3.3%","0.0%","0.6%","1.2%","0.0%","3.2%","1.8%","1.5%","0.0%","1.8%","0.6%","0.0%","0.0%","0.4%","0.0%","","1,738","90.6%","85.1%"
"Census Tract 1243, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,546","416","(X)","189","(X)","419","(X)","206","36","522","(X)","350","107","228","299","2.05","2.73","","3,170","1,546","462","193","649","55","265","","1,515","914","464","0","0","137","1,348","595","490","14","23","226","","25","3","5","27","59","42","0","","0","0","","0","0","0","0","0","0","0","","533","41","0","123","122","247","","2,644","24","102","453","415","182","773","695","2,518","1,468","","2,850","186","","3,201","327","351","0","2,497","192","353","135","","3,190","2,579","611","611","357","254","127","127","0","","3,211","3,118","3,052","1,804","1,248","66","93","","93","13","80","","159","66","0","66","93","63","30","","93","17","0","0","0","76","0","","3,057","2,923","134","18","91","18","43","0","0","0","0","0","","3,211","123","38","0","34","22","195","34","1","920","11","34","453","204","29","8","83","0","0","2","167","0","68","65","0","0","37","48","","1,546","1,453","1,398"
"    Percent","","1,546","26.9%","(X)","12.2%","(X)","27.1%","(X)","13.3%","2.3%","33.8%","(X)","22.6%","6.9%","14.7%","19.3%","(X)","(X)","","3,170","48.8%","14.6%","6.1%","20.5%","1.7%","8.4%","","1,515","60.3%","30.6%","0.0%","0.0%","9.0%","1,348","44.1%","36.4%","1.0%","1.7%","16.8%","","25","12.0%","(X)","(X)","(X)","(X)","(X)","","0","-","","-","-","-","-","0","-","-","","533","7.7%","0.0%","23.1%","22.9%","46.3%","","2,644","0.9%","3.9%","17.1%","15.7%","6.9%","29.2%","26.3%","95.2%","55.5%","","2,850","6.5%","","3,201","10.2%","351","0.0%","2,497","7.7%","353","38.2%","","3,190","80.8%","19.2%","19.2%","11.2%","8.0%","4.0%","4.0%","0.0%","","3,211","97.1%","95.0%","56.2%","38.9%","2.1%","2.9%","","93","14.0%","86.0%","","159","66","0.0%","100.0%","93","67.7%","32.3%","","93","18.3%","0.0%","0.0%","0.0%","81.7%","0.0%","","3,057","95.6%","4.4%","0.6%","3.0%","0.6%","1.4%","0.0%","0.0%","0.0%","0.0%","0.0%","","3,211","3.8%","1.2%","0.0%","1.1%","0.7%","6.1%","1.1%","0.0%","28.7%","0.3%","1.1%","14.1%","6.4%","0.9%","0.2%","2.6%","0.0%","0.0%","0.1%","5.2%","0.0%","2.1%","2.0%","0.0%","0.0%","1.2%","1.5%","","1,546","94.0%","90.4%"
"Census Tract 1246, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","736","131","(X)","45","(X)","204","(X)","190","36","356","(X)","74","17","319","59","2.50","3.38","","1,838","736","142","35","720","144","61","","510","272","135","13","25","65","715","478","140","17","11","69","","14","6","14","27","0","19","68","","49","34","","0","5","0","29","34","20","29","","486","30","32","300","74","50","","984","44","86","353","315","64","87","35","854","122","","1,140","55","","1,848","210","708","38","1,072","156","68","16","","1,848","1,534","314","311","220","91","69","22","3","","1,848","1,775","1,775","1,520","255","0","73","","73","16","57","","73","0","0","0","73","45","28","","73","19","0","0","0","54","0","","1,627","1,502","125","54","101","54","24","0","0","0","0","0","","1,848","33","4","0","0","16","91","0","0","99","0","10","99","0","0","0","1","0","3","17","8","0","0","5","0","0","16","0","","736","543","477"
"    Percent","","736","17.8%","(X)","6.1%","(X)","27.7%","(X)","25.8%","4.9%","48.4%","(X)","10.1%","2.3%","43.3%","8.0%","(X)","(X)","","1,838","40.0%","7.7%","1.9%","39.2%","7.8%","3.3%","","510","53.3%","26.5%","2.5%","4.9%","12.7%","715","66.9%","19.6%","2.4%","1.5%","9.7%","","14","42.9%","(X)","(X)","(X)","(X)","(X)","","49","69.4%","","0.0%","10.2%","0.0%","59.2%","34","58.8%","85.3%","","486","6.2%","6.6%","61.7%","15.2%","10.3%","","984","4.5%","8.7%","35.9%","32.0%","6.5%","8.8%","3.6%","86.8%","12.4%","","1,140","4.8%","","1,848","11.4%","708","5.4%","1,072","14.6%","68","23.5%","","1,848","83.0%","17.0%","16.8%","11.9%","4.9%","3.7%","1.2%","0.2%","","1,848","96.0%","96.0%","82.3%","13.8%","0.0%","4.0%","","73","21.9%","78.1%","","73","0","-","-","73","61.6%","38.4%","","73","26.0%","0.0%","0.0%","0.0%","74.0%","0.0%","","1,627","92.3%","7.7%","3.3%","6.2%","3.3%","1.5%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,848","1.8%","0.2%","0.0%","0.0%","0.9%","4.9%","0.0%","0.0%","5.4%","0.0%","0.5%","5.4%","0.0%","0.0%","0.0%","0.1%","0.0%","0.2%","0.9%","0.4%","0.0%","0.0%","0.3%","0.0%","0.0%","0.9%","0.0%","","736","73.8%","64.8%"
"Census Tract 1255, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,881","624","(X)","181","(X)","1,266","(X)","1,072","115","810","(X)","600","57","370","329","1.61","2.54","","4,637","2,881","657","170","671","58","200","","2,279","1,333","628","63","13","242","1,879","816","750","15","58","240","","126","37","45","93","0","111","62","","11","0","","0","0","0","0","0","0","0","","725","26","39","114","80","466","","3,672","0","41","341","701","298","1,094","1,197","3,631","2,291","","4,022","418","","4,581","528","632","0","3,488","395","461","133","","4,539","3,076","1,463","1,445","488","957","411","546","18","","4,710","4,151","4,078","1,962","2,116","73","559","","559","103","456","","632","73","29","44","559","333","226","","559","57","310","97","0","95","0","","4,321","3,552","769","44","212","0","393","16","118","28","46","0","","4,710","121","20","51","11","87","251","79","0","844","0","37","471","94","0","0","130","0","13","63","16","0","119","0","48","59","12","0","","2,881","2,786","2,468"
"    Percent","","2,881","21.7%","(X)","6.3%","(X)","43.9%","(X)","37.2%","4.0%","28.1%","(X)","20.8%","2.0%","12.8%","11.4%","(X)","(X)","","4,637","62.1%","14.2%","3.7%","14.5%","1.3%","4.3%","","2,279","58.5%","27.6%","2.8%","0.6%","10.6%","1,879","43.4%","39.9%","0.8%","3.1%","12.8%","","126","29.4%","(X)","(X)","(X)","(X)","(X)","","11","0.0%","","0.0%","0.0%","0.0%","0.0%","0","-","-","","725","3.6%","5.4%","15.7%","11.0%","64.3%","","3,672","0.0%","1.1%","9.3%","19.1%","8.1%","29.8%","32.6%","98.9%","62.4%","","4,022","10.4%","","4,581","11.5%","632","0.0%","3,488","11.3%","461","28.9%","","4,539","67.8%","32.2%","31.8%","10.8%","21.1%","9.1%","12.0%","0.4%","","4,710","88.1%","86.6%","41.7%","44.9%","1.5%","11.9%","","559","18.4%","81.6%","","632","73","39.7%","60.3%","559","59.6%","40.4%","","559","10.2%","55.5%","17.4%","0.0%","17.0%","0.0%","","4,321","82.2%","17.8%","1.0%","4.9%","0.0%","9.1%","0.4%","2.7%","0.6%","1.1%","0.0%","","4,710","2.6%","0.4%","1.1%","0.2%","1.8%","5.3%","1.7%","0.0%","17.9%","0.0%","0.8%","10.0%","2.0%","0.0%","0.0%","2.8%","0.0%","0.3%","1.3%","0.3%","0.0%","2.5%","0.0%","1.0%","1.3%","0.3%","0.0%","","2,881","96.7%","85.7%"
"Census Tract 1256, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
